5.0,7.0,0.00500514686678052,0.33721594400024774,0.015272912357197913,0.011463701633815845,0.14783255641947649,0.33482708342046485,0.032773723196146895,0.04271717138023498,0.21540531205761446,-225000,0.03,3,6
7.0,3.0,0.04451528463759254,0.07601821353802986,0.05193272571248815,0.03421133616569889,0.4234304730498562,0.07591821353802986,0.018867104235941515,0.06105211980728756,0.4844481721025048,-225000,0.03,3,6
4.0,7.0,0.044437511853321725,0.899876330328655,0.010953094795884452,0.007733834826301765,0.135674510477781,0.8354539532236483,0.011884278368313506,0.034477533750353645,0.47936586977374596,-225000,0.03,3,6
6.0,7.0,0.019198203395272836,0.7021758812975045,0.0634237970328161,0.0062801794140934265,0.5651067930592759,0.7020758812975045,0.05737159580658875,0.02463107944450836,0.3967468709412294,-225000,0.03,3,6
2.0,5.0,0.045886797639189306,0.3289334409549955,0.02514427370104441,0.014102000048279436,0.024331548824019833,0.3288334409549955,0.019813968120004133,0.023588266156055835,0.25087084804736576,-225000,0.03,3,6
1.0,6.0,0.011602785870761457,0.6098402600581201,0.05398308520146517,0.01216341001794781,0.31640143098648055,0.6097402600581201,0.03399254886688318,0.0084967421262261,0.27258923889860065,-225000,0.03,3,6
7.0,6.0,0.0475067640195866,0.6072272884768933,0.06823813407015185,0.014623229290236624,0.11306449696556133,0.6071272884768933,0.032837378588987345,0.016574793798185293,0.4644792043940566,-225000,0.03,3,6
4.0,8.0,0.037669909340770316,0.8891407866455193,0.04865705449389261,0.05756597038191359,0.2681847730636035,0.2637322182591245,0.06771203527372467,0.03496638329099064,0.48277162310270894,-225000,0.03,3,6
7.0,7.0,0.010163568782901884,0.9520147957717177,0.036493849343595834,0.04548727300709922,0.3120212340433481,0.23280536142844604,0.06823656643935776,0.04515756406706,0.011406460245267896,-225000,0.03,3,6
7.0,4.0,0.02871761460159242,0.8916449943452358,0.03000888320017498,0.06859746056438594,0.471286485685934,0.024871968275762907,0.0700606063620633,0.05336278422618467,0.49868819672122544,-225000,0.03,3,6
3.0,2.0,0.04696679583667236,0.7119772534154052,0.009620012090544375,0.05788241368217264,0.5678683794613223,0.7118772534154052,0.05480673310399301,0.013698967338051527,0.01974126558149984,-225000,0.03,3,6
1.0,1.0,0.016079498042137066,0.8670265512487436,0.04271817450391569,0.043697538508003606,0.6331028603461082,0.12672291621271647,0.024542857530779765,0.04600314900208014,0.48510191667664054,-225000,0.03,3,6
6.0,1.0,0.04102847027062774,0.2713255601489694,0.06149736369331453,0.03215024508449202,0.6490209723739773,0.2712255601489694,0.043936816379329315,0.01455186579624795,0.03935966786098371,-225000,0.03,3,6
2.0,1.0,0.009837235809774181,0.26442387167746195,0.054909228626787356,0.04418018874378996,0.019291425317745733,0.07765582290811757,0.07270934310001904,0.04476703233439594,0.10961368498388532,-225000,0.03,3,6
3.0,8.0,0.013794326649919347,0.6022909809095949,0.07290139923618186,0.06427801610430246,0.18748734176921378,0.4741435314126061,0.048396900286696576,0.0630286629685125,0.08682778337658129,-225000,0.03,3,6
1.0,2.0,0.026885529992166434,0.6260129885706639,0.04481960059605369,0.027215368652551253,0.7415759542652122,0.5549605060910491,0.031609882083648524,0.04356637533825277,0.37521387114418603,-225000,0.03,3,6
7.0,3.0,0.00798506754927987,0.40157998801840095,0.049080225491509505,0.01971218069403877,0.5670391097667222,0.07254429247286803,0.023222056900497865,0.06133281946203417,0.10478279848543058,-225000,0.03,3,6
7.0,6.0,0.046616358667970786,0.3001319319627554,0.009617276347881665,0.056454617430206855,0.5814117418620026,0.3000319319627554,0.0702380448437786,0.005976610108291791,0.12483742219949605,-225000,0.03,3,6
7.0,10.0,0.047757925366118587,0.5788205287853986,0.06909244448363921,0.04990963462624362,0.2986057084645222,0.46683122707109515,0.04730173380439812,0.043468354505599376,0.46382889908616226,-225000,0.03,3,6
9.0,5.0,0.048346813779832035,0.21525788334644114,0.013843066360774613,0.014455541063271193,0.3841900026009036,0.0302333169577461,0.07135791478523766,0.06289808298195126,0.017359300563639966,-225000,0.03,3,6
3.0,4.0,0.01089485801649126,0.819016157520253,0.02913156568783054,0.0708075237633357,0.44069049316083925,0.818916157520253,0.06413141117745552,0.06837746230960544,0.23534133025023543,-225000,0.03,3,6
6.0,8.0,0.01785734832803664,0.5157408464889314,0.04693772153521148,0.006087329288558501,0.44917624206551154,0.41765576805009075,0.061515237021938896,0.027067136216676106,0.44751546717732416,-225000,0.03,3,6
6.0,3.0,0.04045681552214769,0.6314296181926873,0.008773649045162707,0.034413557600079255,0.5125109390584179,0.6313296181926873,0.00502814174239502,0.07337314043217417,0.1945243542254295,-225000,0.03,3,6
10.0,6.0,0.04229806135913119,0.5959759294726972,0.04896533388151452,0.024990339718698573,0.4442566720855014,0.5958759294726972,0.06508196855003295,0.057855753192737606,0.35204805173917847,-225000,0.03,3,6
