0.01, 271116700.0
0.03, 263898580.0
0.05, 258892350.0
0.07, 257264940.0
0.09000000000000001, 238620400.0
0.11000000000000001, 263492370.0
0.13, 220214780.0
0.15, 219683460.0
0.16999999999999998, 217685780.0
0.18999999999999997, 220135340.0
0.20999999999999996, 268129700.0
0.22999999999999995, 233666830.0
0.24999999999999994, 219674850.0
0.26999999999999996, 216975150.0
0.29, 277023580.0
0.31, 281931780.0
0.33, 225561580.0
0.35000000000000003, 227953250.0
0.37000000000000005, 216519600.0
0.39000000000000007, 215236930.0
0.4100000000000001, 221647380.0
0.4300000000000001, 217126030.0
0.4500000000000001, 230023540.0
0.47000000000000014, 248919340.0
0.49000000000000016, 259256880.0
0.5, 259256880.0
0.52, 259256880.0
0.54, 242416050.0
0.56, 237277260.0
0.5800000000000001, 243060740.0
0.6000000000000001, 243060740.0
0.6200000000000001, 243060740.0
0.6400000000000001, 234326340.0
0.6600000000000001, 234326340.0
0.6800000000000002, 201585740.0
0.7000000000000002, 201585740.0
0.7200000000000002, 187303520.0
0.7400000000000002, 187303520.0
0.7600000000000002, 187303520.0
0.7800000000000002, 187303520.0
0.8000000000000003, 184857330.0
0.8200000000000003, 184857330.0
0.8400000000000003, 184857330.0
0.8600000000000003, 200404060.0
0.8800000000000003, 200404060.0
0.9000000000000004, 200404060.0
0.9200000000000004, 200404060.0
0.9400000000000004, 204097420.0
0.9600000000000004, 204097420.0
0.9800000000000004, 204097420.0
1.0000000000000004, 204097420.0
