0.05, 509717700.0
0.1, 510337340.0
0.15000000000000002, 507463100.0
0.2, 503283070.0
0.25, 502676450.0
0.3, 511586720.0
0.35, 509281150.0
0.39999999999999997, 502769660.0
0.44999999999999996, 516631800.0
0.49999999999999994, 587392830.0
0.5499999999999999, 960712100.0
0.6, 826427300.0
0.65, 952815170.0
0.7000000000000001, 989832450.0
0.7500000000000001, 949219300.0
0.8000000000000002, 929130430.0
0.8500000000000002, 929130430.0
0.9000000000000002, 944600000.0
0.9500000000000003, 651670100.0
