15646399.0,3798.26081714,305.0325353669311
34982796.0,3028.13886275,203.07077639380492
5555392.5,6428.51190048,363.2598201757081
5504818.0,6765.03237572,424.6022223761073
78126560.0,2944.59141079,167.18817156009445
28847000.0,4124.59308229,177.1759079749613
7253191.5,5544.19814509,408.02989080231964
5133663.0,4823.32911013,335.5524916943147
5361002.5,4301.92977121,299.86551704804793
13441045.0,4646.17989569,238.63873847966272
40496236.0,3006.39558452,101.55884445592572
135981300.0,2054.44997272,38.44729933155743
36818852.0,2859.73529285,103.45404547223887
187024800.0,1634.8338431,49.49815606313602
11745519.0,4084.7182991,281.853246219762
43853304.0,2611.29145939,67.44139501788189
16758365.0,3260.33176222,170.89547564049707
8195487.0,4066.90554116,299.3780514992583
4249882.0,6432.76655217,584.584835324032
20938748.0,2795.61040853,236.56667115384948
14348285.0,4289.20385567,182.60435941298346
5413159.5,5659.93456518,430.11287716366365
18859848.0,4196.31967042,203.46148601410442
6349360.5,6541.58094757,491.50175549085014
10271736.0,4576.43796511,318.55256554345925
28284936.0,3073.87201882,167.18658871886132
24580614.0,3910.93299239,155.12434304163557
25105776.0,3283.43513783,121.7592860050494
36686670.0,3019.65562954,108.15257313867703
376042850.0,2046.35541036,134.88132427636117
9091549.0,5979.95897332,584.584835324032
10806682.0,4978.12270164,311.05643858183186
40465570.0,3394.64540064,106.32766779488071
17393718.0,3111.36388742,166.73584943950013
17664578.0,3459.0692232,150.5526445173367
18068200.0,3887.34370001,251.902164146508
40469360.0,3275.87356299,106.32766779488071
18872660.0,4072.92404817,202.98861959299893
40496236.0,3006.39558452,101.55884445592572
34982796.0,3028.13886275,203.07077639380492
9857167.0,4561.9423243,243.53329040877446
16728701.0,3559.26331238,170.89547564049707
24014748.0,3314.82774564,121.86436743196172
36686670.0,3019.65562954,108.15257313867703
140282080.0,2052.90464336,38.43417551530552
78577900.0,2928.43231255,74.38967555381144
78577900.0,2928.43231255,301.5136101638468
10638279.0,4056.48670848,180.00347193362478
26744046.0,4152.86552238,177.1759079749613
17663566.0,3459.99689516,150.62354938020673
505905860.0,1883.77589022,61.12926496472594
69325440.0,2166.14709208,64.35276862077654
41158516.0,2721.17591249,100.9094100899245
27166624.0,3227.53328074,121.52464127462115
78126560.0,2944.59141079,167.18817156009445
692086340.0,1835.38588468,36.586882447961656
75904104.0,2557.9247675,128.17318988305925
16140719.0,4678.1342974,224.6619650774891
43855380.0,2611.0164306,67.44139501788189
43887044.0,2604.40766526,68.07472677940693
21463930.0,4590.60170817,184.0978915213883
138359090.0,2203.29163415,86.20149392977791
25054830.0,3285.91039699,121.7779716132232
40496236.0,3006.39558452,101.55884445592572
43320180.0,2678.34208439,68.0090148777188
43890800.0,2529.74645207,67.44058314202414
40509950.0,3313.96468539,106.28730873112845
33003636.0,2457.09319091,244.54293129609903
42747490.0,2586.20529669,67.09323028330714
43320180.0,2678.34208439,68.0090148777188
43851050.0,2686.03558858,68.07553865526468
50145316.0,2301.93025889,65.15942328088254
26925798.0,2561.84194011,157.83030196263638
79081910.0,2651.28957273,67.34189799467228
39559228.0,3121.50257855,180.4306655843061
79045860.0,2759.77995299,67.34189799467228
43851050.0,2686.03558858,68.07553865526468
21536634.0,3402.57707908,210.992984014877
69325440.0,2166.14709208,64.35276862077654
140242400.0,1995.37938366,38.43417551530552
135702510.0,2018.28651263,38.44729933155743
50146110.0,2301.3343972,65.15942328088254
82723576.0,2036.55489688,63.73165956712143
43320180.0,2678.34208439,68.0090148777188
43588710.0,2587.27171177,67.44058314202414
485244220.0,1846.72150597,61.16484180701993
79112000.0,2646.68523356,67.3027184881543
54777344.0,2289.45265463,65.06499972151242
43886990.0,2530.221686,67.44058605956764
196544580.0,1945.58981828,37.51849361983162
95612500.0,2279.44219787,40.79387173802439
117153690.0,2065.88639718,38.54508246204201
134857860.0,2001.64747057,38.480924716585825
43572140.0,2668.34148516,67.44139210033839
65514770.0,2255.18655741,65.59270736867826
54777372.0,2289.433064,65.06499972151242
135030960.0,2020.85871558,38.48082615413459
67262270.0,2191.39970816,64.3910317988481
136034540.0,2054.42307702,38.447070917927014
135479100.0,1996.71329201,38.44734708935993
143993920.0,2052.76962941,38.42656750299864
79138930.0,2592.59874379,67.39398122557296
95977190.0,2214.3553391,40.425368645200415
117113500.0,2065.91329289,38.54531087567243
140284420.0,2016.95260429,38.43412775750302
950474100.0,1810.35987353,36.35267710671016
116673976.0,2008.39783623,38.54527056494521
135479100.0,1996.713292,38.44734708935993
135693660.0,2018.72928219,38.44739401566549
43443404.0,2719.57688395,68.64853779388172
42181228.0,2696.35857356,98.65250268999445
141148100.0,2051.488766,38.42227464285933
140282080.0,2052.90464336,38.43417551530552
140349860.0,2052.67329482,38.43403307339496
764021760.0,1757.97241383,36.55228486829696
167410340.0,2002.46914999,38.31296928788
140245520.0,1996.24541516,38.43417551530552
116859630.0,2029.77509828,38.54527056494521
134859500.0,2001.64244123,38.480882004581325
135030960.0,2020.85551882,38.48082615413459
82723576.0,2036.55489688,63.73165956712143
140280080.0,2052.03861186,38.43417551530552
140266000.0,1995.57534224,38.43412775750302
135477400.0,1996.71832135,38.44738980136443
135479100.0,1996.71648876,38.44734708935993
135479020.0,1996.71666345,38.44734863887188
140243120.0,1995.5815866,38.43417551530552
135479100.0,1996.71309534,38.44734708935993
140349500.0,2047.59799672,38.43403307339496
134854860.0,2001.64903041,38.48093751505499
135477470.0,1996.71814666,38.44738825185249
140265280.0,1995.3731393,38.43412775750302
141148110.0,2052.20354091,38.42227464285933
167410340.0,2002.46914999,38.31296928788
140251660.0,1996.24385532,38.434162716836354
140992930.0,1985.76610557,38.42264787591292
140276060.0,2050.21319577,38.43417551530552
140242400.0,1995.37938366,38.43417551530552
136095140.0,2054.29284471,38.445448683896466
140264260.0,1990.16581071,38.43412725466783
140384430.0,2053.56142584,38.433802282251925
164483840.0,1989.7959534,38.388601113965656
135479100.0,1996.71309534,38.44734708935993
167305420.0,2002.5993823,38.31459152191055
140349940.0,2052.80532531,38.43403357623015
140994620.0,1987.24994443,38.422667366950286
140206270.0,2016.88336659,38.435305459243175
164483840.0,1989.7959534,38.388601113965656
204438510.0,1984.49418423,38.33437782440251
168755120.0,2002.03831382,38.312112157422604
142914910.0,2047.29607194,38.39595617424967
167473710.0,1980.9589227,38.31179158613984
140243120.0,1995.5815866,38.43417551530552
140264260.0,1990.16581071,38.43412725466783
139057090.0,1996.13641072,38.43660712199097
140265000.0,1994.51991642,38.43412725466783
140246430.0,1995.16116527,38.43416554445678
141032820.0,2015.07128485,38.42279556324996
165697060.0,1988.33669633,38.376467814550914
167472720.0,1975.93147718,38.31179158613984
167410340.0,2002.46914999,38.31296928788
139280590.0,1995.61704673,38.43619388686571
168891180.0,2038.45579496,38.31159123703197
139965520.0,1988.7092015,38.43480066636503
164848290.0,1989.60881909,38.383420735343186
140304640.0,2047.79360442,38.43412755191182
168617810.0,1974.38196275,38.313306991558925
139785920.0,2013.85679101,38.42560917037656
167473570.0,1976.14666946,38.31179158613984
168836060.0,2002.14034491,38.3119718848583
141104500.0,1993.64368356,38.422274345615335
166131790.0,2004.52254318,38.33048602430335
168847150.0,1972.69418433,38.310007993416356
164848530.0,1989.39362682,38.383420735343186
168810270.0,2038.35376387,38.31173150959627
97670830.0,2318.55531994,52.60842950745706
168862860.0,2038.50108484,38.31197586447013
164848290.0,1989.60881909,38.383420735343186
167472720.0,1975.9924446,38.31179158613984
218996800.0,1964.02915945,38.236419671679684
167305420.0,2002.5993823,38.31459152191055
168864380.0,2002.09505503,38.31158725742014
167474500.0,1979.95951399,38.31179158613984
167473710.0,1980.89795529,38.31179158613984
140994620.0,1987.24994443,38.422667366950286
167472720.0,1975.9924446,38.31179158613984
165496820.0,1981.37219228,38.31530131161708
170404530.0,1974.01761775,38.31021276644689
167410340.0,2002.38493819,38.31296928788
168862860.0,2038.50108484,38.31197586447013
140994620.0,1987.24994443,38.422667366950286
168847150.0,1972.69418493,38.310007993416356
167473710.0,1980.89795529,38.31179158613984
